iban,date,amount,currency,category,description
DE36200400300014000000,2024-01-17,-36.09,EUR,shopping,"Zalando"
DE36200400300014000000,2024-08-08,-2096.85,EUR,rent,"WG Anteil"
GB29NWBK60161331926819,2024-09-21,2370.89,GBP,salary,"Salary"
GB82WEST12345698765432,2023-12-30,-1095,GBP,travel,"easyJet"
NL91ABNA0417164300,2023-09-15,4200.38,EUR,salary,"Honorar"
FR7614508590000000034317,2023-09-20,-493.52,EUR,shopping,"ASOS"
NL91ABNA0417164300,2023-08-20,-22.69,EUR,entertainment,"Odeon Cinema"
GB29NWBK60161331926819,2023-10-24,-1171.26,GBP,travel,"British Airways"
ES9121000418450200051332,2024-09-23,4675.73,EUR,salary,"Freelance Rechnung"
IT60X0542811101000000123456,2023-12-09,-41.58,EUR,transport,"Uber"
NL91ABNA0417164300,2023-05-19,-304.34,EUR,travel,"British Airways"
GB82WEST12345698765432,2023-11-17,-117.77,GBP,groceries,"ASDA"
DE75512108001245126199,2023-10-04,-176.19,EUR,healthcare,"Apotheke"
GB82WEST12345698765432,2023-03-02,-55.88,GBP,restaurants,"Restaurant Milano"
FR7614508590000000034317,2024-01-18,-33.02,EUR,entertainment,"Netflix"
GB82WEST12345698765432,2024-03-11,-126.33,GBP,groceries,"Sainsbury"
GB82WEST12345698765432,2024-07-25,-902.27,GBP,rent,"WG Anteil"
ES9121000418450200051332,2023-01-21,-154.18,EUR,transport,"Deutsche Bahn"
GB82WEST12345698765432,2023-10-17,-101.62,GBP,transport,"Flixbus"
DE36200400300014000000,2024-07-12,-10.07,EUR,restaurants,"Burger King"
NL91ABNA0417164300,2024-11-10,-29.54,EUR,restaurants,"Burger King"
DE36200400300014000000,2023-04-21,-190.92,EUR,healthcare,"Boots Pharmacy"
FR7614508590000000034317,2023-08-14,-10.89,EUR,transport,"TfL Oyster"
ES9121000418450200051332,2024-02-07,-62.83,EUR,entertainment,"Netflix"
IT60X0542811101000000123456,2024-04-02,-232.54,EUR,healthcare,"Fitnessstudio"
FR7630006000011234567890189,2024-08-15,-420.88,EUR,shopping,"Amazon"
DE75512108001245126199,2023-01-04,-105.54,EUR,groceries,"Aldi"
IT60X0542811101000000123456,2023-08-24,-221.74,EUR,healthcare,"NHS Prescription"
DE36200400300014000000,2023-05-07,-1606.43,EUR,rent,"WG Anteil"
FR7630006000011234567890189,2024-04-15,-1998.24,EUR,rent,"Rent"
NL91ABNA0417164300,2024-03-02,-91.69,EUR,utilities,"British Gas"
NL91ABNA0417164300,2023-05-22,-312.4,EUR,shopping,"ASOS"
ES9121000418450200051332,2024-09-16,-127.8,EUR,healthcare,"Fitnessstudio"
FR7630006000011234567890189,2023-03-07,-111.54,EUR,restaurants,"McDonalds"
GB29NWBK60161331926819,2023-04-22,-130.49,GBP,transport,"Deutsche Bahn"
IT60X0542811101000000123456,2023-07-08,-6.47,EUR,entertainment,"Theater"
FR7630006000011234567890189,2023-07-22,-801.25,EUR,rent,"Rent"
ES9121000418450200051332,2023-08-19,2429.73,EUR,salary,"Consulting Fee"
NL91ABNA0417164300,2023-01-26,-136.36,EUR,utilities,"Stadtwerke Strom"
GB29NWBK60161331926819,2023-04-28,-123.21,GBP,transport,"BVG Ticket"
DE89370400440532013000,2024-11-11,-64.28,EUR,restaurants,"Pret a Manger"
DE36200400300014000000,2024-04-21,-86.67,EUR,groceries,"REWE Supermarket"
IT60X0542811101000000123456,2024-12-12,-23.24,EUR,entertainment,"Odeon Cinema"
GB29NWBK60161331926819,2024-04-01,-64.89,GBP,healthcare,"Arztpraxis"
GB82WEST12345698765432,2024-10-16,-42.79,GBP,restaurants,"Nandos"
IT60X0542811101000000123456,2024-07-13,-68.37,EUR,restaurants,"Nandos"
DE89370400440532013000,2024-07-03,-11.98,EUR,entertainment,"Spotify"
NL91ABNA0417164300,2024-12-16,-41.24,EUR,restaurants,"Nandos"
ES9121000418450200051332,2023-01-08,-145.62,EUR,healthcare,"Boots Pharmacy"
ES9121000418450200051332,2023-12-30,-206.65,EUR,utilities,"Stadtwerke Strom"
GB82WEST12345698765432,2023-10-19,-21.9,GBP,groceries,"Edeka"
FR7614508590000000034317,2024-05-25,-157.01,EUR,shopping,"Zalando"
IT60X0542811101000000123456,2023-05-18,-23.72,EUR,entertainment,"Netflix"
GB29NWBK60161331926819,2023-12-13,-225.97,GBP,utilities,"EDF Energy"
GB29NWBK60161331926819,2024-07-03,-67.06,GBP,restaurants,"Burger King"
DE75512108001245126199,2024-01-07,-316.05,EUR,shopping,"John Lewis"
GB82WEST12345698765432,2023-11-10,-148.64,GBP,transport,"Flixbus"
GB82WEST12345698765432,2023-04-16,-404.99,GBP,travel,"Booking.com"
GB29NWBK60161331926819,2024-12-11,-144.38,GBP,groceries,"Lidl"
FR7630006000011234567890189,2023-05-12,-176.63,EUR,utilities,"Gas Rechnung"
ES9121000418450200051332,2024-01-28,-44.45,EUR,entertainment,"Steam"
ES9121000418450200051332,2023-04-07,-162.82,EUR,healthcare,"Boots Pharmacy"
FR7630006000011234567890189,2024-08-03,-17.23,EUR,restaurants,"McDonalds"
DE36200400300014000000,2023-09-26,-61.83,EUR,transport,"TfL Oyster"
DE89370400440532013000,2024-07-01,-44.59,EUR,groceries,"Kaufland"
FR7614508590000000034317,2023-10-27,-216.16,EUR,utilities,"British Gas"
ES9121000418450200051332,2024-07-21,3425.3,EUR,salary,"Gehalt"
IT60X0542811101000000123456,2023-03-24,3339.37,EUR,salary,"Salary"
ES9121000418450200051332,2024-03-14,-1775.33,EUR,rent,"Miete"
DE36200400300014000000,2024-05-12,-369.31,EUR,shopping,"IKEA"
DE75512108001245126199,2023-11-19,-42.51,EUR,entertainment,"Spotify"
IT60X0542811101000000123456,2024-04-21,-171.02,EUR,healthcare,"NHS Prescription"
ES9121000418450200051332,2023-06-20,-530.72,EUR,rent,"Rent"
ES9121000418450200051332,2023-05-10,-78.48,EUR,entertainment,"Odeon Cinema"
FR7630006000011234567890189,2024-03-05,-169.08,EUR,transport,"BVG Ticket"
DE36200400300014000000,2023-05-10,-67.47,EUR,groceries,"ASDA"
GB29NWBK60161331926819,2024-09-09,-53.45,GBP,transport,"National Rail"
GB29NWBK60161331926819,2023-02-14,-89.66,GBP,utilities,"Gas Rechnung"
FR7614508590000000034317,2024-01-05,-37.06,EUR,transport,"National Rail"
DE75512108001245126199,2024-09-24,-21.81,EUR,entertainment,"Netflix"
FR7630006000011234567890189,2024-10-13,-137.89,EUR,utilities,"British Gas"
DE36200400300014000000,2023-08-21,-56.28,EUR,entertainment,"Steam"
DE36200400300014000000,2023-03-28,-8.07,EUR,healthcare,"Arztpraxis"
FR7614508590000000034317,2023-07-15,-188.29,EUR,shopping,"John Lewis"
GB29NWBK60161331926819,2024-05-13,4776.56,GBP,salary,"Salary"
GB29NWBK60161331926819,2024-07-30,-607.26,GBP,travel,"British Airways"
FR7614508590000000034317,2023-06-01,3305.17,EUR,salary,"Gehalt"
DE36200400300014000000,2024-06-07,-65.16,EUR,restaurants,"Restaurant Milano"
DE75512108001245126199,2023-09-07,-34.6,EUR,entertainment,"Theater"
FR7630006000011234567890189,2023-05-26,-11.82,EUR,transport,"TfL Oyster"
DE75512108001245126199,2023-01-13,-55.81,EUR,utilities,"British Gas"
FR7614508590000000034317,2024-12-03,-102.45,EUR,transport,"BVG Ticket"
ES9121000418450200051332,2024-06-08,-129.57,EUR,utilities,"BT Broadband"
NL91ABNA0417164300,2024-03-17,-99.37,EUR,transport,"National Rail"
GB82WEST12345698765432,2023-12-17,-131.63,GBP,healthcare,"Apotheke"
IT60X0542811101000000123456,2023-05-30,-94.55,EUR,restaurants,"Restaurant Milano"
IT60X0542811101000000123456,2023-07-06,-148.42,EUR,shopping,"MediaMarkt"
GB82WEST12345698765432,2023-09-12,-55.03,GBP,entertainment,"Odeon Cinema"
FR7630006000011234567890189,2023-06-09,-227.97,EUR,utilities,"EDF Energy"
ES9121000418450200051332,2023-11-15,-84.06,EUR,groceries,"Tesco"
FR7614508590000000034317,2024-03-15,-234.65,EUR,healthcare,"Boots Pharmacy"
GB82WEST12345698765432,2024-12-17,-16.25,GBP,groceries,"Aldi"
DE75512108001245126199,2023-10-19,-220.85,EUR,utilities,"BT Broadband"
DE75512108001245126199,2023-02-22,-376.58,EUR,shopping,"John Lewis"
ES9121000418450200051332,2024-03-20,-2272.29,EUR,rent,"Nebenkosten"
GB82WEST12345698765432,2024-11-16,-1107.22,GBP,rent,"Council Tax"
GB29NWBK60161331926819,2024-12-23,-116.25,GBP,healthcare,"Fitnessstudio"
NL91ABNA0417164300,2024-08-04,-205.21,EUR,shopping,"John Lewis"
FR7630006000011234567890189,2024-03-12,-34.56,EUR,transport,"National Rail"
DE75512108001245126199,2023-09-19,-9.16,EUR,restaurants,"Burger King"
NL91ABNA0417164300,2024-03-14,-57.56,EUR,groceries,"Edeka"
IT60X0542811101000000123456,2023-05-28,-14.38,EUR,restaurants,"Pret a Manger"
DE36200400300014000000,2024-05-10,3345.56,EUR,salary,"Freelance Rechnung"
ES9121000418450200051332,2024-07-31,-49.72,EUR,transport,"TfL Oyster"
GB29NWBK60161331926819,2024-05-08,-1508.41,GBP,rent,"Council Tax"
FR7614508590000000034317,2023-07-25,-219.2,EUR,utilities,"Internet DSL"
IT60X0542811101000000123456,2024-03-04,-306.77,EUR,travel,"Lufthansa"
NL91ABNA0417164300,2023-03-04,-238.06,EUR,utilities,"EDF Energy"
ES9121000418450200051332,2023-09-08,-123.16,EUR,transport,"BVG Ticket"
GB82WEST12345698765432,2023-08-06,-2291.19,GBP,rent,"Miete"
FR7614508590000000034317,2023-03-09,-532.66,EUR,travel,"British Airways"
IT60X0542811101000000123456,2023-10-10,-69.04,EUR,entertainment,"Netflix"
FR7630006000011234567890189,2024-12-22,-1049.15,EUR,travel,"British Airways"
IT60X0542811101000000123456,2024-10-30,-589.53,EUR,travel,"Hotel Reservation"
DE75512108001245126199,2023-02-22,-139.1,EUR,transport,"Deutsche Bahn"
NL91ABNA0417164300,2024-09-18,-34.27,EUR,groceries,"Kaufland"
NL91ABNA0417164300,2023-01-16,-67.12,EUR,utilities,"Stadtwerke Strom"
DE75512108001245126199,2023-03-22,-591.02,EUR,travel,"British Airways"
DE36200400300014000000,2023-10-19,-119.93,EUR,utilities,"BT Broadband"
FR7614508590000000034317,2024-12-15,-25.15,EUR,healthcare,"Arztpraxis"
FR7630006000011234567890189,2024-05-29,-408.72,EUR,shopping,"Amazon"
FR7614508590000000034317,2023-04-02,-221.76,EUR,shopping,"ASOS"
NL91ABNA0417164300,2023-08-04,3603.47,EUR,salary,"Salary"
FR7614508590000000034317,2024-02-18,-1496.63,EUR,travel,"Lufthansa"
DE89370400440532013000,2024-06-21,-59.99,EUR,travel,"British Airways"
DE36200400300014000000,2024-05-09,-346.76,EUR,travel,"Airbnb"
FR7614508590000000034317,2023-11-26,-73.11,EUR,healthcare,"Apotheke"
GB82WEST12345698765432,2023-05-07,-223.83,GBP,shopping,"John Lewis"
GB29NWBK60161331926819,2024-01-04,-201.46,GBP,healthcare,"NHS Prescription"
IT60X0542811101000000123456,2024-12-27,-198.27,EUR,utilities,"British Gas"
NL91ABNA0417164300,2024-09-02,3176.13,EUR,salary,"Gehalt"
FR7630006000011234567890189,2023-03-14,-226.63,EUR,healthcare,"Apotheke"
ES9121000418450200051332,2023-09-15,-128.5,EUR,utilities,"Stadtwerke Strom"
FR7630006000011234567890189,2024-02-04,-159.16,EUR,healthcare,"Apotheke"
DE36200400300014000000,2023-09-12,-123.47,EUR,transport,"BVG Ticket"
IT60X0542811101000000123456,2023-08-12,-280.88,EUR,healthcare,"NHS Prescription"
GB29NWBK60161331926819,2024-07-12,-228.91,GBP,shopping,"John Lewis"
DE89370400440532013000,2023-08-10,4436.94,EUR,salary,"Honorar"
NL91ABNA0417164300,2023-02-08,-60.84,EUR,entertainment,"Steam"
IT60X0542811101000000123456,2024-05-05,-226.32,EUR,utilities,"British Gas"
FR7614508590000000034317,2023-01-20,-361.24,EUR,shopping,"Amazon"
DE36200400300014000000,2024-01-21,-66.3,EUR,groceries,"Edeka"
FR7614508590000000034317,2023-08-10,-243.99,EUR,healthcare,"Apotheke"
DE75512108001245126199,2024-06-11,1637.25,EUR,salary,"Freelance Rechnung"
ES9121000418450200051332,2023-11-01,-79.43,EUR,groceries,"REWE Supermarket"
IT60X0542811101000000123456,2024-09-12,-44.88,EUR,restaurants,"Restaurant Milano"
FR7614508590000000034317,2023-05-19,-1132.49,EUR,rent,"WG Anteil"
FR7614508590000000034317,2023-04-15,-99.97,EUR,utilities,"EDF Energy"
DE89370400440532013000,2024-10-29,-183.06,EUR,shopping,"MediaMarkt"
FR7614508590000000034317,2024-05-04,-15.49,EUR,groceries,"Aldi"
FR7630006000011234567890189,2023-03-04,-1873.83,EUR,rent,"Rent"
DE36200400300014000000,2023-12-19,-226.47,EUR,healthcare,"Arztpraxis"
DE75512108001245126199,2024-10-17,-106.97,EUR,transport,"Flixbus"
NL91ABNA0417164300,2024-06-10,1840.26,EUR,salary,"Freelance Rechnung"
NL91ABNA0417164300,2023-05-20,-94.21,EUR,restaurants,"Nandos"
GB82WEST12345698765432,2023-10-18,3043.9,GBP,salary,"Honorar"
FR7630006000011234567890189,2024-09-15,-44.43,EUR,entertainment,"Theater"
FR7614508590000000034317,2023-12-01,-81.11,EUR,restaurants,"Burger King"
FR7630006000011234567890189,2023-05-31,-2239.32,EUR,rent,"Rent"
DE89370400440532013000,2024-05-24,-37.42,EUR,restaurants,"Burger King"
FR7630006000011234567890189,2023-12-13,-499.08,EUR,shopping,"MediaMarkt"
GB29NWBK60161331926819,2023-04-20,-31.32,GBP,entertainment,"Steam"
DE36200400300014000000,2023-09-10,-143.49,EUR,shopping,"MediaMarkt"
ES9121000418450200051332,2024-07-13,-290.14,EUR,healthcare,"Fitnessstudio"
NL91ABNA0417164300,2023-07-06,-314.77,EUR,travel,"Booking.com"
IT60X0542811101000000123456,2024-02-17,-41.53,EUR,restaurants,"Burger King"
FR7614508590000000034317,2024-02-23,-14.99,EUR,groceries,"Tesco"
IT60X0542811101000000123456,2023-04-02,-26.6,EUR,transport,"Uber"
DE36200400300014000000,2024-10-10,-198.81,EUR,transport,"Flixbus"
GB29NWBK60161331926819,2024-11-03,-911.39,GBP,rent,"Nebenkosten"
DE36200400300014000000,2024-04-03,-104.06,EUR,restaurants,"Restaurant Milano"
IT60X0542811101000000123456,2023-08-24,-116.66,EUR,transport,"Uber"
FR7630006000011234567890189,2023-05-21,-61.49,EUR,restaurants,"Burger King"
ES9121000418450200051332,2023-01-28,-407.84,EUR,shopping,"John Lewis"
NL91ABNA0417164300,2024-01-25,-357.55,EUR,shopping,"MediaMarkt"
FR7614508590000000034317,2024-08-14,-28.52,EUR,entertainment,"Netflix"
GB29NWBK60161331926819,2023-11-21,-61.94,GBP,groceries,"Tesco"
GB82WEST12345698765432,2023-02-19,-72,GBP,entertainment,"Cinema Ticket"
GB82WEST12345698765432,2023-12-06,-56.95,GBP,healthcare,"Fitnessstudio"
GB29NWBK60161331926819,2024-05-13,-201.34,GBP,healthcare,"Fitnessstudio"
GB29NWBK60161331926819,2024-05-09,-104.92,GBP,groceries,"Edeka"
GB82WEST12345698765432,2024-11-28,-93.68,GBP,groceries,"Tesco"
DE89370400440532013000,2024-09-24,-106.64,EUR,utilities,"Internet DSL"
DE36200400300014000000,2024-10-20,-102.07,EUR,transport,"Flixbus"
FR7614508590000000034317,2024-05-26,-28.38,EUR,healthcare,"Boots Pharmacy"
GB82WEST12345698765432,2024-08-03,-1077.62,GBP,rent,"Nebenkosten"
IT60X0542811101000000123456,2024-03-25,-39.69,EUR,entertainment,"Spotify"
FR7630006000011234567890189,2024-01-09,-98.22,EUR,healthcare,"Fitnessstudio"
FR7630006000011234567890189,2024-08-19,-38.37,EUR,entertainment,"Theater"
FR7630006000011234567890189,2023-08-30,3748.04,EUR,salary,"Consulting Fee"
DE89370400440532013000,2023-03-09,-90.13,EUR,utilities,"British Gas"
ES9121000418450200051332,2024-08-16,3147.35,EUR,salary,"Gehalt"
GB29NWBK60161331926819,2024-09-11,-35.98,GBP,restaurants,"Restaurant Milano"
IT60X0542811101000000123456,2024-09-17,-144.76,EUR,transport,"TfL Oyster"
GB82WEST12345698765432,2023-01-07,-19.49,GBP,entertainment,"Odeon Cinema"
GB82WEST12345698765432,2023-05-01,-14.11,GBP,transport,"Flixbus"
DE36200400300014000000,2023-07-04,-195.08,EUR,transport,"Taxi"
GB82WEST12345698765432,2023-05-05,-241.72,GBP,utilities,"British Gas"
IT60X0542811101000000123456,2023-02-21,1841.25,EUR,salary,"Honorar"
DE89370400440532013000,2023-09-29,-106.48,EUR,transport,"National Rail"
DE36200400300014000000,2023-03-29,-35.35,EUR,restaurants,"McDonalds"
ES9121000418450200051332,2023-07-06,-1288.23,EUR,rent,"Nebenkosten"
DE36200400300014000000,2024-11-28,-61.61,EUR,healthcare,"Apotheke"
DE36200400300014000000,2024-03-31,-244.41,EUR,healthcare,"Fitnessstudio"
DE75512108001245126199,2024-05-30,-124.58,EUR,healthcare,"Boots Pharmacy"
GB29NWBK60161331926819,2024-04-09,4724.91,GBP,salary,"Freelance Rechnung"
ES9121000418450200051332,2023-01-25,-132.11,EUR,utilities,"British Gas"
NL91ABNA0417164300,2023-11-30,-104.41,EUR,restaurants,"Restaurant Milano"
FR7614508590000000034317,2024-06-28,-864.45,EUR,travel,"Hotel Reservation"
DE75512108001245126199,2024-08-23,-333.58,EUR,shopping,"H&M"
GB82WEST12345698765432,2023-12-16,-481.39,GBP,travel,"Lufthansa"
DE36200400300014000000,2023-11-14,-173.89,EUR,utilities,"BT Broadband"
DE75512108001245126199,2024-11-20,-25.43,EUR,entertainment,"Odeon Cinema"
NL91ABNA0417164300,2024-09-19,-79.66,EUR,groceries,"ASDA"
GB29NWBK60161331926819,2024-11-28,3858.02,GBP,salary,"Consulting Fee"
FR7614508590000000034317,2023-01-06,-59.78,EUR,restaurants,"Pret a Manger"
FR7630006000011234567890189,2023-06-13,-702.25,EUR,rent,"Miete"
IT60X0542811101000000123456,2023-08-24,-2442.2,EUR,rent,"Council Tax"
FR7614508590000000034317,2024-12-13,-220.31,EUR,shopping,"MediaMarkt"
FR7630006000011234567890189,2023-10-05,-1376.7,EUR,travel,"Booking.com"
IT60X0542811101000000123456,2024-04-19,-156.82,EUR,travel,"easyJet"
ES9121000418450200051332,2023-02-08,-622.58,EUR,rent,"Miete"
GB82WEST12345698765432,2023-01-28,-41.79,GBP,groceries,"Lidl"
FR7614508590000000034317,2023-05-11,-112.35,EUR,utilities,"Stadtwerke Strom"
NL91ABNA0417164300,2024-10-30,-119.09,EUR,restaurants,"McDonalds"
IT60X0542811101000000123456,2023-03-06,-59.81,EUR,entertainment,"Odeon Cinema"
DE36200400300014000000,2024-11-22,-159.37,EUR,utilities,"Stadtwerke Strom"
FR7630006000011234567890189,2023-08-22,-821.82,EUR,travel,"Hotel Reservation"
GB82WEST12345698765432,2024-04-11,-307.91,GBP,shopping,"IKEA"
DE36200400300014000000,2024-11-30,-169.91,EUR,transport,"Deutsche Bahn"
GB29NWBK60161331926819,2024-02-14,-2354.57,GBP,rent,"Nebenkosten"
IT60X0542811101000000123456,2024-06-30,-68.24,EUR,entertainment,"Cinema Ticket"
NL91ABNA0417164300,2024-05-28,-28,EUR,entertainment,"Odeon Cinema"
DE75512108001245126199,2024-12-18,-159.28,EUR,utilities,"Stadtwerke Strom"
FR7614508590000000034317,2023-08-10,-31.89,EUR,entertainment,"Steam"
DE75512108001245126199,2024-03-07,-41.97,EUR,entertainment,"Steam"
IT60X0542811101000000123456,2024-09-11,-57.9,EUR,groceries,"REWE Supermarket"
IT60X0542811101000000123456,2023-11-24,-7.45,EUR,transport,"Flixbus"
FR7614508590000000034317,2024-09-18,-82.76,EUR,healthcare,"Arztpraxis"
FR7614508590000000034317,2024-02-05,-162.99,EUR,travel,"Airbnb"
DE36200400300014000000,2023-05-24,-80.1,EUR,restaurants,"Nandos"
FR7614508590000000034317,2024-08-18,-121.79,EUR,utilities,"Internet DSL"
DE36200400300014000000,2024-12-18,-19.63,EUR,entertainment,"Spotify"
DE75512108001245126199,2023-10-19,-123.01,EUR,groceries,"REWE Supermarket"
GB29NWBK60161331926819,2024-08-27,-327.85,GBP,shopping,"Amazon"
DE89370400440532013000,2023-04-20,-70.73,EUR,groceries,"Aldi"
GB29NWBK60161331926819,2024-03-06,-131.11,GBP,shopping,"Amazon"
DE89370400440532013000,2024-10-20,3114.55,EUR,salary,"Gehalt"
GB29NWBK60161331926819,2024-06-13,-55.22,GBP,restaurants,"Nandos"
GB82WEST12345698765432,2023-04-13,-149.19,GBP,groceries,"Aldi"
FR7614508590000000034317,2024-01-31,-237.88,EUR,utilities,"Stadtwerke Strom"
GB82WEST12345698765432,2024-03-10,-84.61,GBP,transport,"Deutsche Bahn"
GB82WEST12345698765432,2023-04-12,-154.2,GBP,utilities,"Internet DSL"
ES9121000418450200051332,2023-01-01,-2243.55,EUR,rent,"Nebenkosten"
DE89370400440532013000,2023-02-18,-132.51,EUR,transport,"Deutsche Bahn"
DE36200400300014000000,2024-10-04,-73.74,EUR,groceries,"Aldi"
IT60X0542811101000000123456,2023-11-09,-1050.85,EUR,travel,"Hotel Reservation"
FR7630006000011234567890189,2024-03-31,-57.38,EUR,groceries,"REWE Supermarket"
FR7630006000011234567890189,2023-09-15,-1941.63,EUR,rent,"Council Tax"
ES9121000418450200051332,2024-05-06,-74.75,EUR,transport,"Flixbus"
DE89370400440532013000,2023-02-13,-23.23,EUR,entertainment,"Theater"
DE36200400300014000000,2023-05-05,-2164.01,EUR,rent,"Miete"
FR7614508590000000034317,2023-06-13,-63.75,EUR,utilities,"Internet DSL"
FR7614508590000000034317,2023-08-06,-127.76,EUR,utilities,"Gas Rechnung"
IT60X0542811101000000123456,2024-10-03,-239.06,EUR,healthcare,"Fitnessstudio"
FR7614508590000000034317,2024-04-23,-202.29,EUR,utilities,"BT Broadband"
ES9121000418450200051332,2023-09-21,-713.63,EUR,travel,"Airbnb"
NL91ABNA0417164300,2024-04-05,-804.58,EUR,travel,"easyJet"
GB29NWBK60161331926819,2023-08-16,-29.99,GBP,shopping,"Amazon"
ES9121000418450200051332,2024-07-09,2989.77,EUR,salary,"Salary"
DE36200400300014000000,2024-03-19,-295.47,EUR,healthcare,"Arztpraxis"
DE75512108001245126199,2024-03-08,-955.63,EUR,travel,"Lufthansa"
FR7614508590000000034317,2023-11-17,-95.27,EUR,restaurants,"Burger King"
IT60X0542811101000000123456,2024-09-19,-12.03,EUR,restaurants,"McDonalds"
FR7630006000011234567890189,2023-10-08,-105.24,EUR,transport,"Taxi"
ES9121000418450200051332,2023-02-07,-1426.2,EUR,travel,"British Airways"
DE75512108001245126199,2023-04-01,-87.07,EUR,restaurants,"Restaurant Milano"
GB82WEST12345698765432,2023-04-06,-479.36,GBP,shopping,"ASOS"
NL91ABNA0417164300,2023-12-29,4468.61,EUR,salary,"Honorar"
FR7630006000011234567890189,2023-07-04,4158.32,EUR,salary,"Salary"
IT60X0542811101000000123456,2024-11-25,-112.15,EUR,utilities,"British Gas"
FR7630006000011234567890189,2023-05-15,-55.8,EUR,entertainment,"Netflix"
IT60X0542811101000000123456,2024-07-19,-98.32,EUR,transport,"National Rail"
FR7614508590000000034317,2024-04-28,-933.28,EUR,travel,"Hotel Reservation"
FR7630006000011234567890189,2024-04-05,-118.72,EUR,restaurants,"McDonalds"
GB29NWBK60161331926819,2023-07-05,-104.3,GBP,groceries,"Tesco"
DE75512108001245126199,2023-07-27,-207.1,EUR,utilities,"Internet DSL"
GB82WEST12345698765432,2023-05-28,-41.92,GBP,entertainment,"Odeon Cinema"
DE36200400300014000000,2023-06-04,-67.66,EUR,restaurants,"McDonalds"
FR7614508590000000034317,2023-03-07,4766.86,EUR,salary,"Consulting Fee"
DE89370400440532013000,2023-03-07,-615.73,EUR,travel,"easyJet"
NL91ABNA0417164300,2023-03-05,-39.59,EUR,restaurants,"Burger King"
